朝,e,
変,n,
忘れ,n,
夢,e,
目,e,
問,e,
問題,n,
友達,p,
落ち込み,n,
理,p,
理由,e,
ゲリラ,n,
スト,n,
ストレス,n,
ダメ,n,
ダメージ,n,
安定,p,
暗示,e,
雨,e,
介,e,
害,n,
感情,e,
気,?p?n,
原因,n,
豪雨,e,
災,n,
災害,n,
事,e,
自然,e,
自然災害,n,
出来,p,
出来事,e,
情,p,
情緒,p,
心配,n,
神,e,
精,e,
注意,n,
動揺,n,
必要,e,
不安,n,
不安定,n,
夢,e,
厄,n,
厄介,n,
予報,e,
要,p,
ため,p,
スト,n,
ストレス,n,
暗示,e,
雨,e,
回し,e,
活,p,
感じ,e,
気,?p?n,
気力,p,
元,e,
元気,p,
後回し,n,
好き,p,
仕事,e,
事,e,
時間,e,
自分,e,
神,e,
人,e,
生,?e,
精,e,
体調不良,n,
調,e,
発散,e,
疲れ,n,
不調,n,
不良,n,
夢,e,
良,p,
力,p,
冷,e,
まれ,e,
アイデア,p,
クリエイティビティ,p,
クリエイティブ,p,
暗示,e,
一緒,p,
雨,e,
楽,p,
活,p,
感覚,e,
冴え,p,
仕事,e,
事,e,
常,e,
新,e,
人,e,
生,?e,
静,p,
静か,?p?n,
他,e,
中,e,
発揮,p,
発想,e,
夢,e,
力,p,
けが,n,
悪,n,
雨,e,
警告,e,
欠,n,
原因,n,
言動,n,
後悔,n,
今,e,
差,n,
最悪,n,
思いやり,p,
自分,e,
手,e,
周,e,
出し,e,
助,e,
助け,p,
傷,n,
象徴,e,
人,e,
雪,e,
直し,e,
必要,e,
夢,e,
要,p,
冷,e,
冷え,e,
暗示,e,
雨,e,
介,e,
解決,p,
感じ,e,
簡単,p,
急,n,
事,e,
出来,p,
出来事,e,
深刻,n,
人,e,
生,?e,
洗濯物,e,
増,e,
中,e,
濡れ,e,
発生,n,
負,n,
負担,n,
物,e,
夢,e,
面倒,n,
問,e,
問題,n,
厄,n,
厄介,n,
パフォーマンス,e,
ミス,n,
暗示,e,
雨,e,
解消,p,
完全,p,
仕事,e,
事,e,
時間,e,
大切,p,
濡れ,e,
疲れ,n,
夢,e,
愛,p,
暗示,e,
雨,e,
運,p,
運命,e,
可,p,
可能,e,
可能性,p,
願望,p,
気,?p?n,
気持ち,p,
強,e,
現実,e,
実,p,
出し,e,
出会い,p,
人,e,
性,e,
中,e,
能,p,
発展,p,
夢,e,
命,p,
恋,e,
恋愛,p,
エネルギー,p,
暗示,e,
意味,p,
違和,n,
違和感,n,
雨,e,
運,p,
感じ,e,
気,?p?n,
気力,p,
警告,e,
検査,e,
元,e,
元気,p,
実,p,
充実,p,
象徴,e,
人,e,
生,?e,
生命,p,
体調不良,n,
体力,p,
大人,e,
注意,n,
調,e,
抜き,e,
必要,e,
不良,n,
味,p,
夢,e,
命,p,
要,p,
良,p,
力,p,
和,p,
スト,n,
ストレス,n,
デート,p,
暗示,e,
意味,p,
一緒,p,
雨,e,
運,p,
運気,p,
楽,p,
気,?p?n,
吉,p,
嫌,n,
現実,e,
実,p,
手,e,
浄化,e,
人,e,
人物,e,
性,e,
相,e,
中,e,
不満,n,
物,e,
忘れ,n,
味,p,
夢,e,
いじめ,n,
スト,n,
ストレス,n,
トラブル,n,
ラブ,p,
暗示,e,
意欲,p,
陰,e,
解決,p,
強,e,
現実,e,
言動,n,
攻撃,e,
今,e,
実,p,
手,e,
世界,e,
性,e,
相,e,
他,e,
対,e,
中,e,
注意,n,
底,e,
徹底,e,
徹底的,p,
発散,e,
必要,e,
夢,e,
問,e,
問題,n,
要,p,
欲,n,
いじめ,n,
スト,n,
ストレート,e,
レート,e,
愛,p,
愛情,p,
暗示,e,
意識,p,
解決,p,
関わり,?p?n,
願望,p,
気,?p?n,
気持ち,p,
距離感,e,
強,e,
現実,e,
高め,e,
自分,e,
実,p,
象徴,e,
情,p,
世界,e,
成長,p,
対,e,
知,p,
中,e,
長,p,
直し,e,
夢,e,
問,e,
問題,n,
問題解決,p,
いじめ,n,
げた,e,
におい,e,
トラウマ,n,
意思,e,
過去,n,
学,p,
気,?p?n,
気持ち,p,
吉,p,
克服,p,
主,e,
出来,p,
証,e,
浄化,e,
辛さ,e,
生,?e,
内,e,
分析,e,
夢,e,
良,p,
いじめ,n,
コミュニケーション,p,
暗示,e,
意味,p,
運,p,
可,p,
可能,e,
可能性,p,
改善,p,
感じ,e,
気,?p?n,
気持ち,p,
吉,p,
苦,n,
苦手,n,
経験,e,
験,p,
現実,e,
作用,e,
実,p,
手,e,
出し,e,
人,e,
人物,e,
世界,e,
性,e,
善,p,
相,e,
対,e,
対人関係,e,
仲,e,
痛,n,
悩み,n,
能,p,
物,e,
味,p,
夢,e,
無理,n,
様子,e,
用,e,
理,p,
良,p,
いじめ,n,
トラブル,n,
ラブ,p,
安心,p,
運,p,
解決,p,
現実,e,
実,p,
借り,n,
手,e,
出来,p,
助,e,
助け,p,
常,e,
人,e,
人物,e,
世界,e,
生,?e,
相,e,
他,e,
対,e,
対人関係,e,
知,p,
発生,n,
非,n,
非常,n,
物,e,
夢,e,
問,e,
問題,n,
問題解決,p,
良,p,
良好,p,
力,p,
いじめ,n,
さら,e,
ラッキー,p,
安心,p,
暗示,e,
時間,e,
手,e,
人,e,
相,e,
同様,e,
内,e,
夢,e,
良,p,
恋,e,
恋人,p,
いじめ,n,
ジレンマ,n,
スト,n,
ストレス,n,
愛,p,
悪,n,
悪口,n,
意味,p,
意味合い,e,
果,e,
楽,p,
楽観,e,
葛藤,n,
観,e,
気,?p?n,
教え,e,
警告,e,
嫌,n,
言動,n,
好き,p,
混じり,p,
出来,p,
証,e,
人,e,
性,e,
大好き,p,
内,e,
必要,e,
不安,n,
不満,n,
味,p,
夢,e,
要,p,
恋,e,
恋愛,p,
恋人,p,
いじめ,n,
めし,e,
暗示,e,
意識,p,
過激,n,
過敏,n,
害,n,
学,p,
感じ,e,
環境,e,
気,?p?n,
気持ち,p,
気分,e,
気分転換,p,
強,e,
極,e,
現実,e,
孤独,n,
孤独感,n,
実,p,
受け入れ,e,
神,e,
神経,e,
神経過敏,n,
人,e,
人物,e,
積極的,p,
当たり,p,
得,p,
内,e,
被害,n,
被害者,n,
被害者意識,n,
不安,n,
物,e,
余,e,
余り,e,
いじめ,n,
悪,n,
悪さ,n,
暗示,e,
意地,n,
意地悪,n,
意味,p,
可,p,
可能,e,
可能性,p,
今,e,
実,p,
実感,e,
手,e,
性,e,
相,e,
直し,e,
内,e,
能,p,
変,n,
味,p,
夢,e,
友達,p,
いじめ,n,
暗示,e,
縁,p,
可,p,
可能,e,
可能性,p,
気,?p?n,
気持ち,p,
交際,e,
好意,p,
手,e,
親密,p,
親密さ,p,
人,e,
人物,e,
性,e,
相,e,
増,e,
増し,e,
能,p,
発展,p,
物,e,
夢,e,
勇,p,
勇気,p,
あく,e,
つまり,e,
イメージ,e,
マイナス,n,
マイナスイメージ,n,
悪,n,
悪さ,n,
意識,p,
意地,n,
意地悪,n,
意味,p,
気,?p?n,
気持ち,p,
教え,e,
嫌,n,
思い込み,n,
自分,e,
実,p,
実際,e,
手,e,
人,e,
人物,e,
正,p,
正直,p,
想い,p,
相,e,
大切,p,
不安,n,
物,e,
味,p,
夢,e,
ビジョン,e,
暗示,e,
可,p,
可能,e,
可能性,p,
現実,e,
実,p,
性,e,
能,p,
輩,e,
分析,e,
夢,e,
問,e,
問題,n,
いじめ,n,
アップ,e,
コンプレックス,n,
愛,p,
悪,n,
運,p,
恐怖,n,
恐怖心,n,
嫌,n,
嫌悪,n,
嫌悪感,n,
現実,e,
限り,n,
交際,e,
好意,p,
実,p,
人,e,
人物,e,
性,e,
知,p,
発展,p,
物,e,
夢,e,
恋,e,
恋愛,p,
いじめ,n,
らい,n,
意味,p,
押し,e,
学,p,
感覚,e,
気,?p?n,
気分,e,
気分転換,p,
苦,n,
権力,p,
今,e,
常,e,
常識,p,
状況,e,
生,?e,
先生,e,
非,n,
非常,n,
味,p,
夢,e,
黙認,e,
力,p,
いじめ,n,
ため,p,
ばか,n,
らい,n,
活,p,
環境,e,
願望,p,
芸能,p,
現実,e,
今,e,
才,p,
才能,p,
実,p,
周,e,
象徴,e,
常,e,
人,e,
生,?e,
精,e,
精進,p,
嘆,n,
中,e,
得,p,
納得,e,
能,p,
能力,p,
不平,n,
不平不満,n,
不満,n,
分析,e,
変,n,
夢,e,
欲,n,
力,p,
いじめ,n,
クリア,p,
スカ,n,
意思,e,
強,e,
現実,e,
克服,p,
今,e,
実,p,
手,e,
出来,p,
相,e,
夢,e,
問,e,
問題,n,
溜飲,e,
いじめ,n,
つながり,p,
アップ,e,
愛,p,
意味,p,
運,p,
運気,p,
英雄,p,
学,p,
気,?p?n,
気運,e,
気遣い,e,
気持ち,p,
協力,p,
協力者,p,
事,e,
自信,p,
実,p,
実力,p,
手,e,
周,e,
順調,p,
助,e,
助け,p,
状況,e,
状態,e,
信,p,
心配,n,
心配り,p,
人,e,
人気,p,
性,e,
相,e,
大げさ,n,
知,p,
調,e,
輩,e,
物,e,
味,p,
魅,p,
魅力,p,
夢,e,
友人,p,
雄,e,
力,p,
恋,e,
恋愛,p,
いじめ,n,
おそれ,n,
かさ,e,
このまま,e,
暗示,e,
開放,p,
気,?p?n,
気持ち,p,
虐待,n,
教え,e,
警告,e,
光,p,
光景,e,
攻撃,e,
酷使,n,
仕事,e,
事,e,
自分,e,
象徴,e,
状況,e,
真,p,
真面目,p,
性,e,
性欲,e,
正,p,
正直,p,
誠,p,
対,e,
忠誠,p,
忠誠心,p,
特徴,e,
忍,n,
忍耐,e,
忍耐力,p,
能,p,
必要,e,
病,n,
物,e,
分析,e,
本能,e,
夢,e,
面目,p,
目,e,
要,p,
抑制,e,
欲,n,
理,p,
理性,p,
良,p,
良心,p,
力,p,
いじめ,n,
お金,p,
まぐれ,e,
アップ,e,
プラス,p,
悪,n,
悪さ,n,
意地,n,
意地悪,n,
意味,p,
意味合い,e,
運,p,
我,e,
我慢,n,
回復,p,
感情,e,
気,?p?n,
吉,p,
金,p,
金運,p,
警告,e,
限度,n,
今,e,
仕事,e,
事,e,
自分,e,
常,e,
情,p,
真,p,
真面目,p,
性,e,
通,p,
通常,e,
物,e,
分析,e,
味,p,
夢,e,
面目,p,
目,e,
理,p,
理性,p,
良,p,
いじめ,n,
このまま,e,
というわけ,e,
まれ,e,
スト,n,
ストレス,n,
ダメ,n,
ダメージ,n,
悪,n,
悪意,n,
悪化,n,
我,e,
我慢,n,
環境,e,
基本,e,
警告,e,
嫌,n,
嫌がらせ,n,
視野,p,
人,e,
他,e,
対,e,
知,p,
内,e,
変,n,
夢,e,
無理,n,
理,p,
このまま,e,
つまり,e,
アップ,e,
愛,p,
愛情,p,
暗示,e,
意味,p,
意味合い,e,
運,p,
果,e,
期待,p,
気,?p?n,
気持ち,p,
嫌,n,
嫌がらせ,n,
現実,e,
今,e,
仕事,e,
事,e,
時間,e,
実,p,
情,p,
世界,e,
成果,p,
対,e,
長,p,
味,p,
夢,e,
良,p,
スト,n,
ストレス,n,
悪,n,
暗示,e,
意識,p,
意地,n,
意地悪,n,
可,p,
可能,e,
可能性,p,
感情,e,
嫌,n,
嫌い,n,
現実,e,
好き,p,
実,p,
手,e,
情,p,
人,e,
性,e,
相,e,
知,p,
仲,e,
能,p,
変,n,
夢,e,
要,p,
良,p,
このまま,e,
トラブル,n,
ラブ,p,
悪,n,
悪さ,n,
暗示,e,
意地,n,
意地悪,n,
可,p,
可能,e,
可能性,p,
感じ,e,
教え,e,
現実,e,
実,p,
手,e,
象徴,e,
人,e,
人物,e,
性,e,
生,?e,
相,e,
知,p,
能,p,
付き,e,
物,e,
夢,e,
理,p,
理不尽,n,
いじめ,n,
ケンカ,n,
悪,n,
悪さ,n,
暗示,e,
学,p,
現実,e,
今,e,
実,p,
性,e,
仲,e,
夢,e,
いじめ,n,
さら,e,
暗示,e,
運,p,
気,?p?n,
気配,e,
気配り,e,
吉,p,
好転,p,
今,e,
手,e,
出来,p,
上手,p,
慎重,e,
慎重さ,p,
人,e,
大人,e,
洞察,e,
洞察力,p,
夢,e,
目,e,
優,p,
優しさ,p,
力,p,
いじめ,n,
ここ,e,
コンプレックス,n,
解決,p,
葛藤,n,
環境,e,
苦,n,
苦悩,n,
現実,e,
誤解,n,
光,p,
光景,e,
思い込み,n,
事,e,
事実,p,
実,p,
受け入れ,e,
周,e,
人,e,
相,e,
他,e,
対,e,
認識,p,
必要,e,
不快,n,
不満,n,
分析,e,
夢,e,
目,e,
要,p,
いじめ,n,
さら,e,
愛,p,
意識,p,
加害,n,
加害者,n,
加担,e,
果,e,
害,n,
楽,p,
気,?p?n,
極,e,
仕事,e,
事,e,
自分,e,
消極,n,
責,n,
責務,e,
対,e,
知,p,
必要,e,
夢,e,
目,e,
勇,p,
勇気,p,
要,p,
恋,e,
恋愛,p,
いじめ,n,
愛,p,
安心,p,
運,p,
感度,p,
吉,p,
強,e,
現実,e,
好感,p,
好感度,p,
好転,p,
実,p,
手,e,
証,e,
人,e,
素,e,
相,e,
点,e,
暴力,n,
夢,e,
要,p,
要素,e,
良,p,
力,p,
恋,e,
恋愛,p,
いじめ,n,
お金,p,
暗示,e,
意味,p,
域,e,
可,p,
可能,e,
可能性,p,
窮地,n,
脅迫,n,
金,p,
警告,e,
現実,e,
罪,n,
仕事,e,
姿,e,
事,e,
自分,e,
実,p,
人,e,
性,e,
痛,n,
痛み,n,
能,p,
犯罪,n,
必要,e,
負,n,
負け,n,
味,p,
夢,e,
要,p,
類,e,
いじめ,n,
しみ,n,
スト,n,
ストレス,n,
トラブル,n,
ラブ,p,
悪,n,
悪化,n,
影,n,
気,?p?n,
気持ち,p,
偽り,n,
教え,e,
欠,n,
今,e,
自分,e,
人,e,
性,e,
正,p,
正直,p,
素,e,
素直,p,
怒り,n,
悲しみ,n,
必要,e,
必要性,?p?n,
病,n,
不満,n,
夢,e,
要,p,
理,p,
理不尽,n,
いじめ,n,
芽,p,
観,e,
現実,e,
今,e,
自分,e,
実,p,
実力,p,
受け入れ,e,
人,e,
世界,e,
性,e,
生,?e,
他,e,
対,e,
大切,p,
中,e,
中身,e,
内,e,
必要,e,
必要性,?p?n,
評,e,
評価,e,
不満,n,
付け,n,
夢,e,
無視,n,
要,p,
欲,n,
欲求,e,
力,p,
におい,e,
まれ,e,
ミス,n,
悪,n,
暗示,e,
意味,p,
雨,e,
運,p,
運気,p,
可,p,
可能,e,
可能性,p,
家庭,p,
我,e,
怪我,n,
活,p,
気,?p?n,
嫌,n,
原因,n,
現実,e,
仕事,e,
事,e,
実,p,
慎重,e,
人,e,
性,e,
生,?e,
中,e,
注意,n,
低下,n,
内,e,
濡れ,e,
能,p,
必要,e,
物,e,
変,n,
味,p,
夢,e,
要,p,
良,p,
良さ,p,
お洒落,p,
チャンス,p,
愛,p,
暗示,e,
意識,p,
意味,p,
援助,e,
可,p,
可能,e,
可能性,p,
介,e,
基本,e,
吉,p,
興味,p,
始まり,p,
手,e,
出会い,p,
出来,p,
助,e,
紹介,e,
人,e,
性,e,
清,e,
清潔,p,
清潔感,p,
素,e,
素敵,p,
相,e,
対,e,
対面,e,
知,p,
定番,p,
敵,n,
能,p,
味,p,
夢,e,
友人,p,
恋,e,
恋愛,p,
恋人,p,
洒落,p,
悪,n,
悪化,n,
暗示,e,
意味,p,
意味合い,e,
我,e,
怪我,n,
楽,p,
気,?p?n,
気持ち,p,
吉,p,
現実,e,
言動,n,
好き,p,
実,p,
症,n,
真,p,
人,e,
人物,e,
対,e,
対人関係,e,
注意,n,
調,e,
発症,n,
病,n,
不吉,n,
物,e,
味,p,
夢,e,
理,p,
スト,n,
ストレス,n,
ストレス発散,p,
暗示,e,
意味,p,
一緒,p,
可,p,
可能,e,
可能性,p,
楽,p,
危険,n,
危険性,n,
吉,p,
恐怖,n,
恐怖感,n,
嫌,n,
